JOURNAL_ID,JOURNAL_TITLE,ARTICLE_ID,ARTICLE_TITLE,ARTICLE_ABSTRACT
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",652,Potensi Penggunaan Koneksi Internet Instansi Pemerintah  Bersama Masyarakat di Kota Makassar ,"Saat ini hampir seluruh instansi pemerintah maupun swasta telah melakukan penyewaan koneksi internet untuk memenuhi kebutuhan informasi masing-masing tak terkecuali pemerintah kota Makassar. Dengan sistem pembayaran dan pemakaian internet bulanan membuat instansi pemerintah tetap mendapatkan koneksi internet diluar jam kantor atau hari libur. Hal ini minimbulkan kemubassiran mengingat pada waktu-waktu tersebut koneksi internet tidak termanfaatkan sementara kebutuhan masyarakat akan akses internet belum tercukupi dengan baik. Berdasarkan hal itu maka penelitian ini dilakukan dengan tujuan untuk mengetahui potensi bandwidth internet instansi, Sumber Daya Manusia (pengelola jaringan), kebiasaan manajemen jaringan,waktu dan tanggapan terhadap ide pemakaian internet bersama masyarakat diluar jam kantor dan hari libur. Penelitian ini dilakukan melalui wawancara dan observasi secara langsung di 12 instansi pemerintah kota Makassar. Data yang diperoleh dianalisis secara kualitatif untuk menggambarkan potensi-potensi tersebut. Potensi bandwidth internet instansi adalah sebesar 26,5 MBps, terdapat 5 instansi yang terbiasa melakukan manajemen dan monitoring bandwidth dan hanya 3 instansi terbiasa melakukan filtering website. Ketersediaan pengelola jaringan sudah 100% dengan 85% yang berlatar belakang pendidikan teknologi informasi, potensi waktu rata-rata 15-16 jam perhari dan 24 jam pada hari libur. Sepuluh dari dua belas instansi setuju apabila penggunaan internet bersama masyarakat diimplementasikan."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",653,Sistem Pendukung Keputusan Kepegawaian dengan  Metode AHP dan Pemetaan Digital ,"Penelitian ini bertujuan untuk menunjang pengambilan keputusan kepegawaian dengan memetakan data pegawai secara digital dalam bentuk peta tematik untuk merepresentasikan data kepegawaian, serta melakukan penilaian kinerja dan penempatan pegawai sesuai kompetensinya dengan metode Analisis Proses Hirarki (AHP), sebagai pertimbangan untuk meningkatkan kualitas masukan data dan informasi bagi baperjakat dalam pengambilan keputusan kepegawaian di BPS Kalimantan Tengah. Metode penelitian yang digunakan metode penelitian Triangulasi, dengan melakukan studi pustaka, survei dan observasi dalam bentuk wawancara dan wawancara terstruktur (kuesioner). Sampel penelitian dari jenis Purposive Sampling. Penenitian ini telah memberikan: (1) penilaian kualitas kinerja dan kompetensi pegawai di lingkungan BPS Kalimantan Tengah, dimana hasil simulasi pemeringkatan pegawai menggunakan SPK menunjukkan skor untuk Pegawai A sebesar 3,393; Pegawai B sebesar 3, 927; dan Pegawai C sebesar 2,658; (2) peta tematik digital sebagai representasi data kepegawaian (klasifikasi dan profil pegawai) di BPS Kalteng. Selain itu diperoleh pula kriteria-kriteria yang dianggap mempengaruhi penilaian kinerja dan penempatan pegawai. Perpaduan data kriteria serta bobotnya dengan data pegawai mampu menghasilkan nilai kinerja masing-masing pegawai sekaligus urutan pemeringkatan pegawai."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",654,Kesiapan E-Skills Pemerintah Daerah dalam Implementasi  E-Government di Kawasan Mamminasata ,"Aspek penting dalam pengembangan eGov di Indonesia adalah sumber daya manusia yang terampil dalam bidang teknologi informasi (e-Skill) dan kompeten dalam mengimplementasikan konsep-konsep pelayanan berbasis elektronik. Kombinasi Parameter SKKNI yang dipetakan ke dalam ICT user skills, ICT practitioner skills, e-business skills menghasilkan konsep keterampilan yang dibutuhkan untuk memenuhi kebutuhan pemerintah akan SDM di bidang kominfo (Gevernment ICT Skills). Penelitian ini menggambarkan kesiapan SDM bidang TIK yang dilaksanakan menggunakan strategi survei dengan populasi pegawai negeri sipil (PNS) yang bekerja di lingkup pemerintah daerah yang tersebar di 4 wilayah dalam kawasan Mamminasata yaitu Makassar, Maros, Gowa, dan Takalar. Hasil penelitian menyatakan bahwa kesiapan e-Skills di Kawasan Mamminasata berada pada indeks 52% yang berarti SDM memahami dan siap dalam pemanfaatan dasar TIK, memahami operasional TIK, memiliki pengetahuan teknis, serta mampu mengeksploitasi penggunaan TIK pada pelaksanaan tugas pokok dan fungsi sebagai aparat pemerintah."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",655,Studi Implementasi E-Government di Daerah Perbatasan ,"Kebijakan desentralisasi dan otonomi daerah secara tidak langsung berdampak pada perkembangan implementasi e-government di masing-masing pemerintah daerah. Otoritas untuk menentukan konsep e-government menjadikan masing-masing daerah memiliki tingkat kemajuan implementasi e-government yang berbeda. Kesenjangan pada umumnya rentan terlihat di daerah perbatasan. Seiring dengan permasalahan tersebut, tuntutan masyarakat terhadap kualitas penyelenggaraan pemerintahan di semua bidang datang bertubi-tubi. Hal ini menunjukkan tantangan yang dihadapi pemerintah daerah dewasa ini semakin menguat. Dalam hal ini, penguatan penyelenggaraan pemerintah daerah adalah solusinya. Penyelenggaraan pemerintahan yang baik akan berdampak pada pelayanan publik yang lebih baik sebagai salah satu wujud good governance. Karenanya, penelitian implementasi e-government perlu dilakukan di daerah perbatasan dalam rangka mendorong pemerataan implementasi e-government di seluruh wilayah Indonesia. Penelitian ini menggunaan pendekatan kualitatif studi kasus deskriptif dengan wawancara terbuka sebagai salah satu teknik pengumpulan datanya. Salah satu tujuannya adalah untuk mengetahui implementasi e-government di Kabupaten Kepulauan Talaud sebagai salah satu daerah perbatasan di Indonesia, khususnya konsep G2G. Hasil penelitian menunjukkan bahwa implementasi G2G e-government di Kabupaten Kepulauan Talaud masih berada pada tahap 1 yaitu persiapan. Proses dalam implementasinya pun masih dilakukan secara parsial atau sektoral di masing-masing SKPD. Dalam kondisi ini, model connected government dapat diterapkan sebagai solusinya."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",656,Penerapan Model TAM untuk Menilai Tingkat Penerimaan Nelayan terhadap Penggunaan GPS ,"Penelitian ini bertujuan untuk menilai tingkat penerimaan penggunaan teknologi GPS untuk nelayan tangkap di Kabupaten Bulukumba. Technology Acceptance Model (TAM) digunakan untuk menggambarkan 5 (lima) konstruk dalam penelitian ini yang meliputi perceived usefulness, perceived ease of use, attitude towar using, behavioral intention to use, dan usage actual. Penelitian ini menggunakan pendekatan kuantitatif. Sementara teknik Pengumpulan data melalui pendekatan survei dengan teknik purposive sampling. Responden penelitian ini adalah nelayan tangkap yang pernah menggunakan GPS. Jumlah responden 90 orang yang tersebar pada 3 (tiga) kecamatan yakni Bonto Bahari, Kajang dan Herlang. Penilaian mengenai konstruk dalam penelitian ini menggunakan skala likert mulai dari sangat tidak setuju (= 1) sampai sangat setuju (= 5). Analisis data menggunakan pendekatan partial least square (PLS). Hasil penelitian menunjukkan dari 7 (tujuh) hipotesis yang diadopsi dari model TAM yang telah diuji, hipotesis H1, H2, H3, H4.H6 dan H7 berpengaruh positif dan signifikan sedangkan hipotesis H5 berpengaruh positif tidak signifikan."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",657,Terpaan dan Motif Pemanfaatan MPLIK Masyarakat di Kabupaten Pinrang ,"Mobile Pusat Layanan Internet Kecamatan (MPLIK) dirancang agar masyarakat di daerah bisa menikmati akses internet seperti masyarakat perkotaan. Adanya MPLIK diharapkan dapat meminimalisir kesenjangan informasi antara masyarakat di daerah dengan perkotaan. Program nasional MPLIK dicanangkan di 5.748 kecamatan di seluruh Indonesia. Namun kenyataan yang ada saat ini literasi media teknologi informasi dan komunikasi (TIK) pada masyarakat di pedesaan masih sangat minim. Karena itu penelitian ini bertujuan untuk mengetahui terpaan dan motif pemanfaatan MPLIK pada masyarakat di Kabupaten Pinrang. Metode penelitian yang digunakan dalam penelitian in adalah survey dengan dua pendekatan yaitu kuantitatif dan kualitatif. Hasil penelitian menunjukkan bahwa terpaan MPLIK pada masyarakat di Kabupaten Pinrang termasuk dalam kategori cukup optimal. Hal ini dapat dilihat dari selektifitas, kesengajaan (tujuan dan manfaat), keterlibatan (frekuensi dan durasi), keterlibatan dan keyakinan dalam pemanfaatan MPLIK. Sedangkan motif pemanfaatan MPLIK pada masyarakat adalah ekonomi dan motif informatif. Motif ekonomi terlihat dari alasan responden memilih berkunjung ke MPLIK karena tarif yang lebih murah dan lokasi yang dekat serta nyaman. Sedangkan motif informatif tampak dari tujuan berinternet untuk mencari informasi umum."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",658,Literasi Teknologi Informasi dan Komunikasi (TIK) Masyarakat di Kawasan Mamminasata ,"Penelitian ini bertujuan untuk mendeskripsikan tingkat literasi Teknologi Informasi dan Komunikasi (TIK) masyarakat di kawasan Mamminasata. Penelitian ini menggunakan metode survei dengan pendekatan kuantitatif. Hasil penelitian ini menunjukkan bahwa tingkat literasi masyarakat di kawasan Mamminasata relatif masih rendah. Hanya sebagian kecil masyarakat yang literasi TIKnya relatif baik, yaitu aktivitasnya sudah sangat tergantung pada penggunaan TIK. Hasil penelitian ini juga menunjukkan bahwa pengguna TIK di kawasan Mamminasata belum merata, yaitu masih didominasi oleh kelompok usia muda dan kelompok masyarakat yang berpendidikan tinggi. Oleh karena itu, penelitian ini merekomendasikan agar dilakukan upaya-upaya peningkatan literasi TIK masyarakat secara merata, baik dari aspek usia maupun pendidikan."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",659,Meme di Media Sosial: Analisis Semiotik Meme Haji Lulung ,"Penggunaan internet yang begitu masif di Indonesia diikuti dengan banyaknya penggunaan media sosial. Hal ini melahirkan fenomena baru dikalangan penggunanya yaitu kreativitas pembuatan meme. Meme dalam bentuk gambar atau video diartikan sebagai ide, prilaku atau gaya yang menyebar dari satu orang ke orang lain melalui media sosial menjadi wahana hiburan karena sifatnya lucu, mengandung parodi dan satire. Namun juga menimbulkan masalah dimana orang menganggap segala sesuatu dapat dijadikan candaan dalam bentuk meme dan tujuannya menyudutkan pihak-pihak tertentu, apalagi jika pihak tersebut membuat sebuah kekeliruan seperti kasus Haji Lulung. Tujuan penelitian ini adalah untuk mendapatkan gambaran unsur-unsur semiotik pada meme Haji Lulung yang beredar di media sosial. Metode penelitian ini adalah analisis semiotik dengan pendekatan semiotik Charles Peirce (tanda, obyek dan penafsir). Hasil penelitian menyimpulkan ada hubungan yang erat antara tanda, obyek dan penafsir. Tanda (gambar) meme yang dibangun netizen menanggapi perseteruan antara Lulung dan Ahok. Obyek (makna) umumnya berisi cibiran, sindiran dan ketidaksukaan netizen terhadap Lulung dan dikemas dalam bentuk satire (humor). Sementara penafsir atau sikap (pemikiran) kreator meme dan para netizen cenderung sama. Dimana netizen umumnya menerima dan setuju dengan isi meme ini dan saling mendukung satu sama lain dan melabeli Lulung sebagai sosok yang pantas tidak disuka."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",660,Hubungan Tingkat Motivasi Penggunaan Situs Jejaring Sosial Facebook Terhadap Hasil Belajar Mahasiswa ,"Jumlah pengguna Facebook di Indonesia berada pada urutan ke tujuh terbesar di dunia dan mencapai 23,8 persen dari total populasi penduduk Indonesia. Pemanfaatan Facebook bagi para mahasiswa relatif tinggi sementara hasil belajar rendah. Banyak mahasiswa belum mampu memanfaatkan internet sebagai sumber belajar yang dapat menunjang capaian tingkat hasil belajar. Penelitian ini bertujuan untuk mengetahui tingkat motivasi penggunaan Facebok pada mahasiswa; tingkat hasil belajar mahasiswa; dan korelasi antara tingkat motivasi penggunaan Facebook terhadap hasil belajar mahasiswa. Penelitian menggunakan metode diskriptif kuantitatif korelasional. Variabel dalam penelitian ini adalah tingkat motivasi penggunaan situs jejaring sosial Facebook sebagai variabel bebas dan variabel tingkat hasil belajar sebagai variabel terikat. Instrumen variabel tingkat motivasi penggunaan situs jejaring sosial Facebook dikembangkan dalam lima indikator yaitu: kebutuhan kognitif, kebutuhan afektif, kebutuhan pribadi secara integratif, kebutuhan sosial secara integratif dan kebutuhan pelepasan. Instrumen tingkat hasil belajar dikembangkan dari Indeks Prestasi Kumulatif (IPK) selama menjadi mahasiswa. Hasil penelitian menunjukkan bahwa penggunaan Facebook ternyata tidak mempunyai korelasi terhadap hasil belajar mahasiswa. Hal ini dikarenakan media Facebook belum digunakan secara optimal dalam proses belajar mengajar dan pengguna atau mahasiswa lebih memfokuskan pada motivasi jaringan sosial."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",661,Aplikasi Berbasis Mobile untuk Pencarian Rute Angkutan Umum Kota Makassar Menggunakan Algoritma Depth First Search ,"Kawasan kota Makassar merupakan tempat kegiatan penduduk dengan segala aktivitasnya. Sarana dan prasarana diperlukan untuk mendukung aktivitas kota. Ditinjau dari aspek pergerakan penduduk, kecenderungan bertambahnya penduduk perkotaan yang tinggi menyebabkan makin banyak jumlah pergerakan baik dari dalam maupun luar kota dan pemberian fasilitas pencarian kode angkutan umum menuju ke suatu tempat yang di inginkan oleh para penumpang angkutan umum. Nantinya akan ditampilkan kode angkutan umum, informasi jalur yang dilalui angkutan umum dan memperlihatkan jalur rute angkutan melalui Google Maps. Adapun metode yang akan digunakan untuk menentukan jarak terdekat dari posisi pengguna aplikasi dengan beberapa pilihan rute adalah algoritma depth first search. Depth first search (DFS) adalah algoritma untuk melintasi, struktur pohon atau grafik yang dimulai pada akar (memilih beberapa node sebagai root dalam kasus grafik) dan mengeksplorasi sejauh mungkin sepanjang masing-masing cabang sebelum mundur. Diharapkan dengan adanya aplikasi tersebut dapat membantu para calon penumpang untuk memilih rute angkutan umum yang ingin ditumpanginya, pencarian kode rute-rute angkutan umum yang di hasilkan dari aplikasi menggunakan algoritma depth first search."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",662,Pengaruh Komunikasi Interpersonal antara Dosen dan Mahasiswa Terhadap Motivasi Belajar dan Prestasi Akademik Mahasiswa ,"Aspek motivasi sangat penting dalam proses belajar di perguruan tinggi, karena motivasi akan menentukan intensitas usaha belajar dan mendorong mahasiswa untuk melakukan aktivitas tertentu yang berhubungan dengan kegiatan belajar. Motivasi belajar merupakan salah satu faktor yang mempengaruhi prestasi akademik mahasiswa. Prestasi akademik merupakan hasil dari kegiatan belajar sebagai indikator kualitas dan kuantitas pengetahuan yang telah dikuasai mahasiswa. Hasil belajar yang optimal dipengaruhi oleh berbagai komponen belajar mengajar, diantaranya komunikasi interpersonal dosen. Penelitian ini bertujuan untuk mengetahui pengaruh komunikasi interpersonal dosen terhadap motivasi belajar dan prestasi akademik mahasiswa Ilmu Keperawatan di Sekolah Tinggi Ilmu Kesehatan Muhammadiyah Lhokseumawe. Metode penelitian ini adalah penelitian kuantitatif yang bersifat korelasional Data penelitian dikumpulkan dengan menggunakan kuisoner, kemudian data diolah serta dianalisis secara deskriptif. Landasan teori yang digunakan yaitu teori pengungkapan diri (Self Disclosure Theory), yang dikemukakan oleh Sydney Marshall Jourad. Hasil penelitian menunjukkan bahwa komunikasi interpersonal antara dosen dan mahasiswa berpengaruh terhadap motivasi belajar sebesar 24,4 % dengan koefisien regresi 0,469 dan konstanta 18,644. Sedangkan untuk variabel prestasi akademik, 1,04 % dipengaruhi oleh komunikasi interpersonal dosen dan sisanya dipengaruhi oleh faktor-faktor lain."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",663,Pola Komunikasi Antarpribadi antara Guru dan Siswa di Panti Sosial Taman Penitipan Anak Melati Bengkulu ,"Penelitian ini membahas mengenai pola komunikasi antara Guru dan Siswa di Panti Sosial Taman Penitipan Anak Melati Bengkulu. Taman Penitipan Anak ini merupakan tempat anak anak berusia di bawah lima tahun yang dititipkan kedua orangtuanya selama mereka bekerja. Selama mereka dititipkan maka anak-anak ini diasuh dan dididik oleh guru. Metode yang digunakan dalam penelitian ini adalah pendekatan sosial psikologis yang berpusat pada komunikasi antarpribadi antara guru dan siswa dalam proses belajar mengajar di Panti Sosial Penitipan Anak. Penelitian ini menggunakan pendekatan kualitatif. Sementara teknik pengumpulan data yang dipakai adalah wawancara dengan nara sumber yaitu guru yang mengajar di Panti Sosial Taman Penitipan Anak Melati dan para siswa yang dititipkan di tempat tersebut. Hasil penelitian ini menunjukan pola komunikasi primer yang mengacu pada efektifitas komunikasi interpersonal antara guru dan siswa diperoleh melalui keterbukaan, empati, sikap mendukung, sikap positif dan kesetaraan yang menekankan pada faktor kedekatan emosional yang dibangun para guru terhadap siswanya. Akibatnya siswa dapat mengerti pesan yang disampaikan guru kepadanya."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",664,Konstruksi Humas Dalam Tata Kelola Komunikasi Lembaga Pendidikan Tinggi di Era Keterbukaan Informasi Publik ,"Penelitian ini bertujuan mendeskripsikan tata kelola komunikasi lembaga pendidikan tinggi di era keterbukaan informasi publik, sebagai bagian fungsi pelayanan public. Peneliti mengeksplorasi konstruksi humas, melalui wawancara mendalam, dalam tata kelola komunikasi lembaga pendidikan tinggi terkait dengan prinsip-prinsip teori Excellence. Excellence theory in public relations adalah teori yang mendominasi kajian humas sehingga dinilai sebagai teori normatif, yaitu sebagai ukuran standar humas yang efektif. Era keterbukaan informasi makin menjadi tantangan bagi humas dalam penyediaan informasi karena publik makin menyadari haknya memperoleh informasi. Informasi ini dibutuhkan untuk menginterpretasi kebijakan publik dan upaya-upaya publik untuk memonitor lingkungannya. Hasil penelitian ini menunjukkan bahwa secara umum humas lembaga pendidikan tinggi telah melaksanakan tata kelola komunikasi dengan standar cukup baik, meskipun tidak semua prinsip excellence diadopsi sama. Perlu perubahan paradigma agar humas juga fokus pada publik internal, bukan hanya eksternal, menempatkan humas pada posisi yang lebih tinggi dalam struktur kelembagaan dengan kewenangan yang lebih baik serta perlu peran pimpinan dalam menyediakan sumber daya yang baik."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",665,Pendidikan dan Hiburan dalam Drama Radio Pendidikan (Analisis Isi Naskah Drama Radio Generasi Edu) ,"Fenomena perkelahian antarpelajar melatarbelakangi munculnya kebijakan nasional pendidikan karakter pada 2010. Balai Pengembangan Media Radio Pendidikan (BPMRP) mengambil peranan mengkampanyekan nilai-nilai pendidikan karakter dalam bentuk seri drama radio Generasi Edu. Meski dianggap terlalu bermuatan pendidikan, namun konten audio yang dikembangkan BPMRP dicampur dengan unsur informasi dan hiburan agar dapat diterima oleh semua kalangan. Penelitian ini menggunakan metode analisis isi terhadap naskah drama Generasi Edu untuk mengetahui unsur hiburan dan pendidikan yang terkandung di dalamnya. Hasil penelitian menunjukkan bahwa unsur hiburan lebih mendominasi program dibandingkan unsur pendidikan. Oleh sebab itu, drama radio Generasi Edu dapat mengenai target sasaran anak muda usia 12-18 tahun karena tidak berkesan menggurui."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",666,Konstruksi Nilai-Nilai Demokrasi Kelompok Islam Fundamentalis di Media Online ,"Indonesia sebagai negara demokrasi harus melaksanakan sistem dan nilai-nilai demokrasi. Implementasi demokrasi ini mendapat tantangan sebagian umat Islam (kelompok fundamentalis). Studi literatur menunjukkan bahwa hubungan demokrasi dan Islam lebih banyak disorot dari sisi politik dan pada tataran prosedural (pemilihan umum). Peneliti terjebak cara berfikir oposisi biner: Islam moderat versus fundamentalisme. Artikel ini membahas konstruksi wacana nilai-nilai demokrasi oleh kelompok Islam fundamentalis di media online. Kelompok Islam fundamentalis yang dimaksud adalah JAT, MMI, dan HTI. Aspek yang dikaji adalah konstruksi kelompok Islam fundamentalis terhadap HAM, kebebasan beragama, kelompok minoritas, kebebasan berekspresi. Penelitian ini menggunakan perspektif Teori Konstruksi Realitas Sosial dan model analisis wacana Theo Van Leeuwen. Hasil penelitian ini menunjukkan bahwa penolakan mereka terhadap demokrasi sebatas pemilihan umum. Mereka menerima nilai-nilai demokrasi berupa HAM, kelompok minoritas, dan kebebasan berekspresi. Mereka cenderung menolak kebebasan beragama. Penerimaan mereka terhadap nilai-nilai demokrasi tersebut harus dipahami dalam konteks bisa didamaikan dengan nilai-nilai Islam. Kelompok Islam fundamentalis melakukan adaptasi, reinterpretasi, kontekstualisasi nilai-nilai demokrasi sesuai dengan aspirasi Islam. Media online adalah sarana efektif untuk mendiseminasikan gagasan mereka. Kajian selanjutnya dianjurkan untuk memperdalam fenomena fundamentalisme ini pada aspek pemaknaan, pengalaman, atau dialektika mereka sebagai agen/struktur."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",667,Jejaring dalam Difusi Inovasi Tungku Sehat Hemat Energi (TSHE) Kasus: Kulon Progo D.I. Yogyakarta ,"Tungku Sehat Hemat Energi (TSHE) merupakan penyempurnaan dari tungku tradisional yang sudah dikenal dan biasa digunakan masyarakat khususnya di perdesaan. TSHE adalah teknologi baru yang mudah diadopsi oleh masyarakat. Tungku ini lebih banyak keunggulannya, antara lain tidak mengeluarkan asap, tidak boros kayu bakar karena masakan lebih cepat matang, tidak boros waktu, dan dapur lebih bersih. Dalam difusi inovasi TSHE, jejaring sangat dibutuhkan untuk pembagian peran dalam menginformasikan, mengkomunikasikan, dan menyebarluaskan kelebihan TSHE serta bahayanya menggunakan tungku tradisional. Jejaring ini untuk mengetahui seberapa besar peran jejaring dan para pelaku/aktor dalam difusi inovasi TSHE. Penelitian ini menggunakan metode Social Network Analysis (SNA), yaitu metode yang menggambarkan bagaimana hubungan dan interaksi berjalan antara aktor yang satu dengan aktor yang lainnya dalam suatu hubungan sosial. Hasil studi ini memperlihatkan pentingnya jejaring dalam difusi inovasi TSHE serta aktor-aktor yang berperan dalam pengembangan dan difusi inovasi TSHE; keberhasilan jejaring difusi inovasi tidak dapat dilakukan oleh satu lembaga saja tetapi harus saling berkaitan antara lembaga yang satu dengan lainnya walaupun tetap dibutuhkan satu lembaga yang menjadi sentral; dan yang paling penting adalah peran komunikasi terutama komunikasi interpersonal dalam mempercepat keberhasilan difusi inovasi TSHE dan juga dalam pencarian dana baik dari dalam maupun luar negeri."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",668,Pola Komunikasi untuk Pemberdayaan Kelompok Informasi Masyarakat dalam Menyukseskan Program Swasembada Pangan ,"Kelompok Informasi Masyarakat (KIM) merupakan lembaga komunikasi nonformal di daerah mempunyai peran strategis di masyarakat, tetapi keberadaannya belum bisa mengakomodir program swasembada pangan seperti yang dicanangkan Presiden Joko Widodo. Hal ini karena pola komunikasi terpadu antara masyarakat dengan unsur stakeholder di daerahnya belum terbangun secara sinergis, serta belum terbangunnya kesadaran masyarakat akan pentingnya program ini. Fokus kajian ini mengungkap bagaimana pola komunikasi yang tepat untuk pemberdayaan KIM dalam menyukseskan program swasembada pangan. Tujuannya adalah terbangunnya suatu pola komunikasi KIM yang lebih baik dalam menghadapi program tersebut. Penelitian menggunakan paradigma studi kasus dengan pendekatan kualitatif, kemudian disusun suatu penguatan pola atau model komunikasi yang tepat dalam menghadapi program tersebut. Subyek penelitian adalah masyarakat dan para stakeholder setempat yang dipandang memahami masalah penelitian ini. Lokasi adalah KIM Palasari, Desa Palasari, Kecamatan Cilengkrang, Kota Bandung. Hasil penelitian menunjukkan pola pemberdayaan komunikasi KIM adalah dengan model komunikasi pendampingan yang lebih terarah dari para stakeholders dan mengembangkan komunikasi kelompok yang lebih demokratis kepada para anggotanya. Pola komunikasi linier (sinergi) secara top down dan bottom up antara KIM dengan para stakeholder yang kompeten perlu penguatan untuk memberikan pemahaman yang benar dalam berkomunikasi."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",669,Aplikasi Sistem Pakar untuk Gangguan Mental pada Anak dengan Metode Certainty Factor ,"Gangguan mental pada anak adalah suatu penyakit gangguan kesehatan yang terdiri dari keterbelakangan mental, autis dan conductor disorder. Banyak orang awalnya tidak tahu bahwa anak mereka menderita gangguan mental. Ketidaktahuan ini disebabkan karena minimnya informasi mengenai gangguan perkembangan, gejala dan minimnya tenaga dokter spesialis gangguan perkembangan anak. Tujuan penelitian ini adalah menghasilkan suatu sistem yang dapat digunakan untuk melakukan diagnosis gangguan mental pada anak yang mampu membuat suatu keputusan yang sama, sebaik layaknya seorang psikolog. Penelitian ini mempergunakan metode faktor kepastian. Aplikasi ini berhasil mengimplementasikan sebuah sistem pakar yang dapat mengatasi nilai derajat kepercayaan atau faktor kepastian data yang diperoleh dari hasil konsultasi dengan pasien."
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",670,Peran Media Baru dalam Perubahan Relasi Kekuasaan ,"Penggunaan media baru yang semakin meluas, turut menyebarkan karakter yang lebih demokratis dalam sistem media tersebut. Model distribusi informasi tidak lagi bersifat linier melainkan menyebar. Hal ini memungkinkan setiap orang menyampaikan pesan, termasuk kritik terhadap kelompok manapun, termasuk kelas penguasa. Artikel ini menelaah bagaimana media baru terutama media sosial dipergunakan sehingga berperan dalam perubahan relasi kuasa di Indonesia. Penelitian ini fokus pada 3 bidang yaitu politik, agama, dan ekonomi. Di ke-tiga bidang tersebut, aktivisme media sosial sangat tinggi. Berbagai isu di bidang tersebut kerap mendominasi arus pesan dan informasi di media baru. Hasil penelitian menunjukkan bahwa peran media baru terwujud dalam berbagai ekspresi pesan dan informasi yang beredar di media sosial, seperti penggunaan hashtag dan meme. Media baru berfungsi untuk menghimpun massa yang sangat besar sehingga mampu menggeser bahkan mengambil alih kekuaasaan. Peran media baru bervariasi di 3 bidang tersebut. Di level tertinggi ada perubahan sikap dan kebijakan dari kelas penguasa. Namun di level yang paling rendah, media baru masih hanya sebatas wadah untuk menampung kritikan terhadap kelas penguasa. "
26,"Jurnal Penelitian Komunikasi, Informatika dan Media Massa",671,Sistem Informasi Administrasi Pelatihan dengan Manajemen Workflow Berbasis Web ,"Proses administrasi pelatihan di Balai Besar Latihan Kerja Industri (BBLKI) Surakarta masih dilakukan secara manual dan belum terintegrasi mulai dari pendaftaran hingga hasil pelatihan. Banyaknya pihak yang terlibat dalam proses pelatihan menyebabkan kesulitan berkoordinasi satu sama lain sehingga banyak waktu terbuang serta menurunkan tingkat kepuasan pelayanan pada peserta pelatihan, selain itu permasalahan ini juga menimbulkan kesulitan dalam pencapaian jumlah target lulusan pelatihan. Penelitian ini bertujuan untuk membuat sistem informasi administrasi pelatihan dengan manajemen workflow berbasis web mulai proses pendaftaran hingga akhir pelatihan secara terintegrasi. Metode penelitian yang digunakan dalam perancangan aplikasi ini menggunakan pengembangan metode WISDM (Workflow-aware Information System Development Methodology). Aplikasi dibangun dengan memodelkan proses pelatihan dan fungsi masing-masing pihak, selanjutnya diaplikasikan menggunakan bahasa pemrograman PHP dan basis data MySQL. Penelitian ini menghasilkan sistem informasi adminstrasi pelatihan dengan manajemen workflow berbasis web yang dapat digunakan sebagai referensi dalam memperbaiki proses pelaksanaan pelatihan mulai dari kepastian waktu dan mengintegrasikan tugas serta fungsi pihak-pihak terkait. Aplikasi ini digunakan oleh siswa, instruktur, pimpinan dan pengelola. Pengujian dilakukan dengan black box functionality testing dan validasi data dengan triangulasi sumber data. Aplikasi telah sesuai dengan fungsi dan tampilan yang diharapkan, sehingga dapat digunakan dalam skala sesungguhnya untuk mendukung proses administrasi pelatihan."
